Subject,Experiment,T7_mean,T7_std,T7_var,T7_skew,T7_kurtosis,T7_ptp,T7_rms,T7_zcr,F8_mean,F8_std,F8_var,F8_skew,F8_kurtosis,F8_ptp,F8_rms,F8_zcr,Cz_mean,Cz_std,Cz_var,Cz_skew,Cz_kurtosis,Cz_ptp,Cz_rms,Cz_zcr,P4_mean,P4_std,P4_var,P4_skew,P4_kurtosis,P4_ptp,P4_rms,P4_zcr
s12,3MNLBH,-0.029563148,7.382069412,54.4949488,0.27642942,8.506447281,147.1184648,7.382128608,0.237746747,-0.030578759,6.642300295,44.12015321,0.42608527,12.48002307,153.4797847,6.642370682,0.284825034,-0.029294505,7.346160217,53.96606993,0.297574838,8.489143971,148.9912051,7.346218626,0.252102961,-0.027091029,8.647939897,74.78686446,0.004547829,3.158430065,153.2425766,8.64798233,0.202753477
s12,3MNLEH,0.042348319,6.355993988,40.39865958,0.372655744,2.345786262,85.14376746,6.356135065,0.246950972,0.042747329,5.87081574,34.46647746,0.712397473,6.512560248,106.1416074,5.870971367,0.282646908,0.04395528,6.339261037,40.18623049,0.490592193,3.660669493,103.3973596,6.339413424,0.259282295,0.047181135,7.662608503,58.71556908,0.213427284,1.818536809,113.6267827,7.662753757,0.210957571
s12,3MNMBH,-0.000352015,8.835846765,78.07218806,-0.264967112,16.49402276,175.4829546,8.835846772,0.24180877,-0.003449541,8.34182047,69.58596875,-0.277757428,23.0028699,177.7071166,8.341821183,0.288580999,0.000622024,9.163381102,83.96755322,-0.194762327,19.40288077,188.8526705,9.163381123,0.253258222,-0.003785047,9.596353448,92.0899995,-0.100921901,11.89873766,179.6488083,9.596354195,0.218057247
s12,3MNMEH,-0.022217398,6.59960164,43.55474181,-1.16974676,16.42994061,156.5851604,6.599639037,0.263628461,-0.014169024,5.765037557,33.23565803,-1.446739082,23.32115942,142.2830937,5.765054969,0.307438222,-0.016674832,6.984412919,48.78202382,-1.009524027,14.739601,165.204319,6.984432824,0.260201167,-0.014051609,7.075857991,50.06776631,-0.835072716,10.84369298,143.02035,7.075871943,0.248727182
s12,3MNNLBH,0.044315407,6.606105664,43.64063205,0.372922582,2.313663668,92.95145321,6.606254302,0.246611425,0.047122886,5.711967399,32.62657157,0.497680265,4.12217847,93.51845962,5.712161774,0.299292103,0.045679457,6.512890386,42.41774118,0.467852624,3.487741161,97.19461534,6.513050575,0.267025188,0.0378839,7.553422354,57.05418926,0.127131181,1.021375024,96.446534,7.553517356,0.221203973
s12,3MNNLEH,-0.024442224,6.35703897,40.41194446,-0.049269487,0.414211213,75.69204789,6.357085959,0.242091955,-0.029350778,5.394126199,29.09659745,-0.197705128,1.494440896,71.42231401,5.394206051,0.289746894,-0.024960361,6.426986441,41.30615471,-0.075415281,0.837449985,96.75413121,6.42703491,0.249045686,-0.025860885,7.820335056,61.15764039,-0.102292511,0.328977755,83.8790007,7.820377816,0.201585256
s12,3MRSEC,-0.03695514,6.449427355,41.59511321,-0.455381837,3.715408212,109.2794584,6.44953323,0.285255075,-0.045870005,5.857980091,34.31593075,-0.873263066,7.949106078,110.6638895,5.858159677,0.339454729,-0.049052326,6.927401154,47.98888675,-0.789064206,7.852712448,129.862943,6.92757482,0.307339723,-0.045632147,7.66420902,58.74009991,-0.567166722,4.562922251,124.9454565,7.664344864,0.251145902
s12,3MRSEC,0.04395009,6.30823857,39.79387386,0.173056177,0.991932764,76.79548271,6.308391671,0.248598024,0.040670627,5.331672799,28.42673483,0.267676729,1.901954677,74.7538503,5.331827917,0.312590737,0.044718086,6.410650313,41.09643743,0.271287191,1.566000214,82.29297701,6.410806278,0.274872612,0.037871589,7.445183838,55.43076238,0.027122468,0.593643341,78.20689094,7.445280159,0.223832161
s12,3MRSEC,-0.005435205,6.896877701,47.56692202,-1.772957252,29.58595281,180.2020043,6.896879843,0.244350618,-0.001748239,5.940282836,35.28696017,-2.305433173,40.84532971,165.4887246,5.940283093,0.303342055,-0.008086382,7.149899807,51.12106725,-1.890856766,32.3017912,192.0377439,7.14990438,0.269505233,-0.012225222,7.892368924,62.28948723,-1.013012901,13.87957459,172.6593895,7.892378393,0.224488582
s12,3MRSEO,0.002940395,7.120924919,50.7075717,1.539127097,29.75193842,168.5235941,7.120925526,0.289670225,-0.009215067,8.79024544,77.26841489,0.98184825,66.89460747,303.4132314,8.79025027,0.326364969,-0.000938283,7.929653396,62.87940298,1.949397963,38.47283307,189.6405838,7.929653452,0.299082631,-0.000307156,6.861784521,47.08408681,1.124782074,19.005564,141.6826858,6.861784528,0.266889472
s12,3MRSEO,0.011339168,6.127559964,37.54699112,-2.797686072,56.92500136,191.6474741,6.127570456,0.272753489,0.00678857,5.666267908,32.106592,-2.754745228,54.47065535,165.7298188,5.666271974,0.310243396,0.012380152,6.536778381,42.7294716,-2.645129469,51.90165798,195.3638184,6.536790104,0.284404199,0.007442026,6.52479928,42.57300565,-2.124282814,38.43921442,179.5473222,6.524803525,0.260352982
s12,3MRSEO,0.009862679,5.562468266,30.94105321,0.003261861,0.11576331,50.4671788,5.562477009,0.287358389,-0.005764904,5.006612246,25.06616618,-0.186014854,1.0310744,59.89439955,5.006615565,0.329365222,0.003603336,5.864768546,34.3955101,-0.015359,-0.027165282,46.42290765,5.864769653,0.294910987,0.000978448,6.167276071,38.03529414,-0.102558016,0.645094837,69.30392339,6.167276149,0.272037403
s13,3MNLBH,0.008412213,5.033765222,25.33879231,-0.160069322,1.431718023,71.70986451,5.033772251,0.175573649,-0.035916586,7.147825142,51.09140426,-0.087902717,0.834337349,79.09370568,7.147915379,0.191443375,-0.004882795,5.579881467,31.13507719,-0.197748991,1.436153019,70.92346023,5.579883604,0.1615396,-0.02262834,6.697789235,44.86038064,-0.187677527,1.287908118,77.93709556,6.69782746,0.181909697
s13,3MNLEH,-0.023856378,5.51142701,30.37582769,0.034681814,3.612918095,95.69897459,5.511478642,0.221240298,-0.021514926,7.081388144,50.14605805,0.176038843,3.0664179,111.3068314,7.081420828,0.219549681,-0.019307261,6.533179242,42.682431,0.000368908,1.983295452,97.52275453,6.533207771,0.195829811,-0.010713862,7.796553858,60.78625206,0.039871127,2.293186424,110.6916299,7.796561219,0.195061349
s13,3MNMBH,-0.008823278,4.334551257,18.7883346,-0.062053213,0.682679783,60.92662916,4.334560237,0.212015781,-0.046364561,7.29961802,53.28442324,-0.281771824,4.405453283,145.8884871,7.299765264,0.203504085,-0.004729482,5.300693478,28.09735134,0.011731843,0.602473338,67.69798891,5.300695588,0.182877202,-0.025996432,5.944100158,35.33232669,-0.210939142,2.915511239,98.30925218,5.944157005,0.220651735
s13,3MNMEH,-0.02081373,4.941625839,24.41966593,-0.057883023,1.607508357,63.99770437,4.941669671,0.194630634,-0.00797387,27.14917906,737.0779238,4.564425382,194.5623914,1050.647721,27.14918023,0.195375395,-0.031144622,5.727142615,32.80016253,-0.103202383,2.21907113,86.31756173,5.727227297,0.184062134,-0.030540005,5.843527128,34.14680929,-0.105825978,1.148949016,78.54802436,5.843606933,0.209809554
s13,3MNNLBH,-0.009395674,5.279641967,27.8746193,-0.080351622,34.09952288,170.7309311,5.279650327,0.188307556,0.02847134,7.316019453,53.52414063,0.114953636,0.696167878,81.46491262,7.316074853,0.198710677,-0.006035557,5.433946757,29.52777736,0.113206902,1.32114618,76.63367125,5.433950109,0.171872838,0.010850252,6.240591214,38.9449787,0.200242593,5.56270644,114.8614036,6.240600646,0.196663254
s13,3MNNLEH,-0.027848657,4.916055849,24.16760511,-0.027790372,1.45218546,73.41321953,4.916134728,0.253188711,-0.071557696,7.555462926,57.08502003,-0.344808326,6.824866988,169.7286373,7.55580178,0.243145526,-0.012316617,5.806616487,33.71679502,0.090769928,0.758723297,76.53721063,5.806629549,0.229955475,-0.007725583,6.412808022,41.12410672,0.298202823,2.888511864,98.00337565,6.412812675,0.246359345
s13,3MRSEC,-0.028129827,4.613983903,21.28884745,-0.15717424,0.827903461,57.78736455,4.614069651,0.178693022,-0.045789309,6.649257531,44.21262571,-0.144873282,1.954135604,95.6819305,6.64941519,0.267047896,-0.05242818,6.425279412,41.28421553,-0.356590201,2.929794126,103.8711957,6.425493307,0.256272105,-0.041083249,6.508051461,42.35473382,-0.197915267,1.473300715,101.2833449,6.508181132,0.252702211
s13,3MRSEC,0.012458685,5.061539841,25.61918556,0.211755917,4.05646838,81.65065125,5.061555174,0.179290684,-0.008427491,7.252597171,52.60016573,0.201568633,10.67338602,151.0017653,7.252602068,0.269227232,-0.002242977,6.536933911,42.73150495,0.364004215,7.577235974,132.6013156,6.536934295,0.261196089,-0.003933282,6.49066472,42.12872851,0.191428148,5.770636075,118.1521958,6.490665912,0.260644331
s13,3MRSEC,0.007357563,5.071306419,25.7181488,0.016895457,0.418745612,60.4207997,5.071311756,0.153208996,-0.059811409,21.25043171,451.5808479,-3.200475675,208.3645248,1011.209335,21.25051588,0.22526056,-0.019616878,6.25668313,39.14608379,-1.014568629,12.80583138,116.8273155,6.256713883,0.205512891,-0.026576838,7.311386937,53.45637894,-1.229405686,14.12451563,134.9834364,7.31143524,0.205019199
s13,3MRSEO,0.048032717,4.940700758,24.41052398,0.314749422,5.233102109,81.89113645,4.940934236,0.20181948,0.088251349,7.498804596,56.23207037,0.653029627,13.24363219,153.3247367,7.499323881,0.308939051,0.079144253,7.198948617,51.82486119,0.32509637,20.37957662,161.1218503,7.199383654,0.320365138,0.085157603,7.376846004,54.41785697,0.47478443,17.88834994,164.6099381,7.377337513,0.324525724
s13,3MRSEO,-0.010647584,5.438682163,29.57926367,0.011276136,0.205711135,47.403207,5.438692586,0.179964222,-0.036262243,6.043661545,36.52584487,-0.11408799,1.734121952,105.337314,6.043770331,0.327500407,-0.032560472,6.237233886,38.90308655,0.041072872,3.198456251,114.1276794,6.237318873,0.309481216,-0.036531495,5.876552047,34.53386396,-0.00072833,3.810683225,111.0282398,5.876665595,0.333224915
s13,3MRSEO,0.01076427,5.4636814,29.85181444,-0.045392997,0.374957614,70.59934065,5.463692004,0.196976882,-0.005418366,6.773680852,45.88275229,-1.176638719,15.93719382,143.7293739,6.77368302,0.332720806,0.002345126,6.288161342,39.54097306,-0.967906685,11.9742757,131.0879545,6.288161779,0.334024896,0.009687693,6.505205687,42.31770104,-1.36433021,16.54642941,140.416002,6.505212901,0.342975697
s14,3MNLBH,0.005383438,3.719346521,13.83353855,0.27761486,0.920424363,35.39128896,3.719350417,0.136815454,0.003764616,4.552160279,20.72216321,-0.075455051,0.626911675,42.31372899,4.552161836,0.133595899,-0.003831144,5.004237103,25.04238899,0.148154418,0.250251591,38.84131753,5.00423857,0.111746687,0.000667249,3.878813499,15.04519416,0.040389474,0.910053841,40.22170275,3.878813557,0.123843461
s14,3MNLEH,0.010557185,3.957796409,15.66415241,0.500084153,2.708479868,56.69662509,3.957810489,0.176793748,0.008545904,4.870914346,23.72580656,0.023297644,1.951283915,66.03944005,4.870921842,0.182971578,0.012771097,5.470096477,29.92195547,0.29204174,1.440003557,64.61086396,5.470111386,0.139934076,0.014095627,4.163671262,17.33615838,0.155713695,1.621017769,52.67344545,4.163695121,0.178680266
s14,3MNMBH,0.002842205,3.852473752,14.84155401,0.276016166,1.562601056,42.63721357,3.8524748,0.123335145,0.005825295,5.315554542,28.25512009,-0.377804079,4.161626878,86.94241762,5.315557734,0.13033433,0.004177391,5.625374985,31.64484372,0.117130483,0.396261244,55.01027013,5.625376536,0.112462626,0.00396187,4.757265926,22.63157909,-0.102408396,1.626867637,60.9714368,4.757267576,0.124445048
s14,3MNMEH,0.011684162,3.466491878,12.01656594,0.38244988,1.092867623,34.58504137,3.46651157,0.12575687,0.00714485,4.790085022,22.94491451,0.03126938,1.024807159,53.85326391,4.79009035,0.132443942,0.008887247,5.114742526,26.16059111,0.086718714,0.246989054,50.35895558,5.114750247,0.111451194,0.005689474,3.927433304,15.42473235,-0.079640451,0.756695138,37.33328529,3.927437425,0.121465167
s14,3MNNLBH,0.009079519,4.073939875,16.59698611,0.382250678,2.022804309,51.50539646,4.073949993,0.140760667,0.009983851,4.976556893,24.76611851,-0.125885299,3.986681507,79.64865236,4.976566908,0.141932563,0.004604311,5.453286057,29.73832882,0.135248555,0.811847131,58.39546352,5.453288001,0.11271507,0.013317817,4.573336877,20.91541019,-0.032512036,3.973651071,74.68097016,4.573356268,0.133995632
s14,3MNNLEH,0.010197585,3.662711289,13.41545399,0.395370895,2.175319507,50.80949586,3.662725485,0.13104235,0.014166249,5.096459886,25.97390337,0.08992509,2.606722154,78.99799935,5.096479574,0.133352346,0.009172855,5.236976878,27.42592682,0.112511391,0.859153917,61.9546704,5.236984911,0.109425353,0.003416612,3.788956303,14.35618986,0.074755152,1.300677885,44.5131647,3.788957843,0.124083844
s14,3MRSEC,-0.013490555,3.524688899,12.42343183,0.179234535,1.538738463,43.14300517,3.524714716,0.170206986,-0.019722832,4.474356487,20.01986597,-0.07171651,2.168003293,66.63508685,4.474399956,0.190796979,-0.019113664,5.156696888,26.5915228,0.046437394,0.814957671,63.61640567,5.156732311,0.142282827,-0.022861788,4.045175269,16.36344296,-0.26819588,1.604555667,51.33228322,4.045239872,0.201553757
s14,3MRSEC,-0.009347364,3.617185993,13.08403451,0.368528612,2.100045254,41.2100831,3.61719807,0.169807281,-0.022286941,4.51820394,20.41416685,-0.179246123,2.686935472,64.091471,4.518258908,0.185938615,-0.006288985,5.056237311,25.56553574,0.112100937,0.539418084,51.27404576,5.056241222,0.141256246,-0.019468068,4.082021298,16.66289788,-0.010056541,2.778099268,53.29429669,4.082067722,0.20385439
s14,3MRSEC,-0.006973041,4.208093174,17.70804816,-0.340658468,5.681836684,71.06532398,4.208098951,0.162935543,0.003061844,4.522484046,20.45286195,-0.129687729,1.900911957,62.70810573,4.522485082,0.179622775,-0.002814703,5.565744012,30.97750641,0.078112756,0.469114672,63.16363763,5.565744724,0.12403784,-0.015977149,4.405689139,19.41009679,-0.146991516,2.28700107,68.27373368,4.405718109,0.184852224
s14,3MRSEO,-0.009966614,3.844102069,14.77712072,0.38780139,2.910476777,61.28596024,3.844114989,0.246417665,-0.020060988,5.320219397,28.30473443,0.060255082,1.841695123,79.78045074,5.320257219,0.239579255,-0.001826398,4.02128943,16.17076868,0.073740856,0.513209872,40.58094656,4.021289845,0.14039621,-0.015078265,3.637957855,13.23473735,0.152523572,2.398750779,57.45683288,3.637989102,0.266932895
s14,3MRSEO,0.012181086,4.305784451,18.53977974,0.995262848,21.97051736,95.31038732,4.305801681,0.183959385,0.090992392,5.704987315,32.54688027,4.431961935,78.16599502,162.8757755,5.705712916,0.210370083,-0.003463302,4.722732358,22.30420092,0.082435115,0.922154105,51.38637868,4.722733627,0.126782445,0.006090528,4.092303589,16.74694866,0.671001703,23.40666589,91.93595687,4.092308121,0.199051212
s14,3MRSEO,0.006976392,3.669798689,13.46742242,0.274055911,1.954406148,46.76043155,3.66980532,0.178922927,-0.003965268,3.963619388,15.71027865,-0.155106551,1.923613807,54.39566591,3.963621371,0.191535397,-0.000680052,4.312098728,18.59419544,0.086479207,0.4429339,41.36691077,4.312098782,0.122562601,0.007504945,3.47213685,12.05573431,-0.157289281,1.702499501,38.64288683,3.472144961,0.153328584
s15,3MNLBH,0.006649295,5.53491809,30.63531826,-0.097084712,1.516240802,58.12139641,5.534922084,0.115956629,0.00143706,5.515748202,30.42347823,0.102328307,1.670783738,68.13725027,5.515748389,0.117785849,0.002556537,6.649112364,44.21069523,-0.054501285,1.946651004,95.06033162,6.649112856,0.112139127,-0.002503921,7.114460761,50.61555192,-0.205078839,2.939628297,92.41297392,7.114461202,0.112510273
s15,3MNLEH,-0.010692949,5.963367286,35.56174939,-0.347759756,2.140076838,69.87996878,5.963376873,0.118027343,0.001744723,5.75206207,33.08621806,-0.040463204,1.215713866,71.40658489,5.752062334,0.121877981,0.006188067,6.991891028,48.88654015,-0.052131554,1.416131782,75.96974293,6.991893767,0.114282686,-0.014057049,8.658004965,74.96104998,-0.203557783,1.850049422,95.57602752,8.658016377,0.112869608
s15,3MNMBH,0.003250135,5.641350788,31.82483871,-0.059134047,1.580869719,69.88914043,5.641351724,0.134940008,0.02015652,5.745957518,33.0160278,0.043694299,0.90870481,61.70457753,5.745992872,0.134768109,-0.002740322,6.051605712,36.6219317,-0.058718674,1.762088906,77.04255158,6.051606333,0.117062605,0.01867065,7.018612252,49.26091795,-0.310917307,3.437344733,89.74651184,7.018637086,0.114415375
s15,3MNMEH,0.010975987,6.338999702,40.18291723,-0.153058927,1.385992515,71.00306565,6.339009205,0.11742354,-0.01364636,6.508055908,42.35479171,0.093266032,2.730241089,90.67100528,6.508070216,0.123772011,0.010665976,7.03361446,49.47173238,0.045024734,0.966061008,80.94457796,7.033622548,0.109360519,0.013655495,9.181001927,84.29079638,-0.156181503,1.036833638,93.26666402,9.181012082,0.114944393
s15,3MNNLBH,0.0053914,5.643546244,31.8496142,-0.108362739,0.818690332,55.48038048,5.643548819,0.118155988,-0.003021277,5.406357542,29.22870187,-0.00680801,0.816690864,63.81282029,5.406358386,0.12176356,-0.003651532,6.882528982,47.36920519,-0.109870491,0.935028388,70.97380211,6.882529951,0.110366185,0.005089105,8.601691428,73.98909542,-0.158102754,1.334505658,86.21169814,8.601692934,0.115793506
s15,3MNNLEH,0.002348106,5.427663844,29.4595348,-0.21000113,1.560034499,61.80171828,5.427664352,0.118493293,0.011402589,5.151548616,26.53845314,0.048906705,0.697972965,43.56522847,5.151561235,0.124678574,0.0009246,6.286678062,39.52232106,-0.03172206,1.171094978,71.49263478,6.28667813,0.113558969,-0.002558492,7.683907063,59.04242775,-0.296644756,2.673325225,82.27158242,7.683907488,0.118945027
s15,3MRSEC,0.016021403,5.287497474,27.95762954,-0.141712881,1.428992452,69.79723991,5.287521747,0.160984271,0.018026033,5.365098841,28.78428557,0.024868639,0.424996789,47.5960231,5.365129124,0.163536494,0.014557216,6.246841361,39.02302699,-0.085960557,0.870263031,61.3238664,6.246858322,0.137182012,0.021297309,6.013757046,36.16527381,-0.034679365,2.03084369,79.86108873,6.013794757,0.141176797
s15,3MRSEC,-0.006703953,5.400120966,29.16130645,-0.094183579,1.53339092,66.99230818,5.400125127,0.16582289,-5.52E-05,5.875103438,34.51684041,0.195608019,3.019756208,94.98864004,5.875103438,0.167095471,-0.003624639,6.514102023,42.43352516,0.219113172,2.459743771,92.39587361,6.514103031,0.137383462,-0.010005573,6.056368733,36.67960224,-0.075739463,1.708991305,70.39351565,6.056376998,0.143027084
s15,3MRSEC,-0.024408884,5.57642905,31.09656095,-0.187001256,3.387593616,102.2388219,5.576482471,0.158960903,-0.015089873,5.849418204,34.21569332,-0.098032271,4.547432258,102.2895709,5.849437668,0.170086591,-0.015508872,6.552205325,42.93139462,-0.130547258,1.499378527,85.40163265,6.552223679,0.135187615,-0.004066182,6.53271711,42.67639283,-0.121889659,2.578814609,88.2727054,6.532718375,0.139595907
s15,3MRSEO,0.001638155,5.674987168,32.20547936,-0.222095568,1.753248536,74.33321547,5.674987405,0.164943638,-0.004828112,6.420869711,41.22756785,-0.138489369,1.330446572,77.03826455,6.420871526,0.160957838,0.00789426,6.452890653,41.63979779,-0.05889889,9.011974576,133.0812297,6.452895482,0.128386374,0.011322555,7.442589837,55.39214348,-0.202648096,2.267349686,95.89401538,7.442598449,0.13084636
s15,3MRSEO,-0.000662682,4.793343811,22.97614489,-0.123438039,1.025037363,53.43957259,4.793343856,0.150937596,0.004431052,5.594352565,31.29678063,0.053560756,0.498517597,56.21075378,5.59435432,0.15610206,0.003823108,5.414343721,29.31511793,-0.067715541,0.528370632,56.2229474,5.414345071,0.126098986,0.005721634,5.718605538,32.7024493,-0.229448237,2.437778089,79.03333989,5.718608401,0.128435291
s15,3MRSEO,-0.013457424,4.960019037,24.60178884,-0.048436729,0.492394253,55.24685816,4.960037293,0.168604651,-0.018094063,5.263989334,27.7095837,0.036572272,0.480171075,55.96131731,5.264020431,0.166644518,-0.006320702,5.547167371,30.77106585,-0.026389373,0.624348071,55.8883072,5.547170973,0.131893688,-0.022255135,5.761545265,33.19540384,-0.202014293,2.5163966,81.4720494,5.761588247,0.139401993
s16,3MNLBH,-0.027522735,4.2543025,18.09908977,-0.155015108,1.037882528,54.18857645,4.254391527,0.274439302,-0.024208624,5.734652159,32.88623538,0.430510635,1.489459379,68.05748238,5.734703256,0.195265219,-0.017720158,4.430293367,19.62749931,-0.040760825,0.308929469,40.25733424,4.430328805,0.258134567,-0.009515002,4.828425761,23.31369533,-0.127786783,0.572775435,53.78943809,4.828435136,0.181096476
s16,3MNLEH,-0.002178358,4.323664858,18.69407781,0.264329052,2.725463766,77.76917336,4.323665407,0.275033519,-0.014650407,5.767439134,33.26335417,0.664351038,1.656998977,65.7828187,5.767457742,0.164385012,-0.01136831,4.391103715,19.28179184,0.261914435,3.43619441,79.24627637,4.391118431,0.260285089,-0.007301824,4.78166673,22.86433672,-0.145621634,0.267092955,46.72183252,4.781672305,0.171653377
s16,3MNMBH,0.048179592,4.254683544,18.10233206,0.651027616,5.292612167,68.41565951,4.254956325,0.271948682,0.047682279,5.50025164,30.2527681,0.943670435,3.776368711,72.59189363,5.500458318,0.207871012,0.049969366,4.42428796,19.57432396,0.768292895,7.124981744,69.07271295,4.424570137,0.26314147,0.033480352,4.734836747,22.41867902,0.037559635,1.035034036,56.36179144,4.734955116,0.190742025
s16,3MNMEH,0.008608373,4.712611633,22.2087084,-0.150005441,9.237950448,99.91638419,4.712619495,0.260993251,0.002026882,5.586312181,31.20688379,0.331978217,3.85886294,85.44277392,5.586312549,0.189934328,0.005856379,4.894628079,23.95738403,-0.120991959,7.977571426,93.88229255,4.894631582,0.251127319,0.007522748,4.825514334,23.28558859,-0.319436385,1.992387198,61.97405683,4.825520198,0.173228823
s16,3MNNLBH,-0.02977371,4.261084997,18.15684536,-0.15005503,1.038090357,54.72887596,4.261189016,0.273234019,-0.028919195,5.92588321,35.11609182,0.395906865,0.899202106,60.13860792,5.925953774,0.186556704,-0.031555719,4.431599082,19.63907042,-0.13037704,0.696938599,59.18225773,4.431711429,0.255044496,-0.026162349,4.825823779,23.28857514,-0.296137647,0.731179406,54.20090793,4.825894695,0.179189621
s16,3MNNLEH,-0.023019355,4.787188783,22.91717644,-0.225558612,11.478328,101.6133724,4.787244127,0.286480235,-0.019246317,5.520786676,30.47908552,0.214076907,1.89125464,73.16362935,5.520820223,0.174481357,-0.023347167,4.90790985,24.0875791,-0.351632123,11.3184289,105.1456171,4.907965381,0.261389123,-0.018006515,5.199858806,27.03853161,-0.272926739,1.502064449,65.19247128,5.199889984,0.168383796
s16,3MRSEC,-0.021238129,4.654850913,21.66763702,0.558777418,10.79690712,98.92001749,4.654899363,0.313436223,0.005177239,4.814975849,23.18399242,0.544009632,2.529642609,62.16890385,4.814978632,0.192497244,-0.016592075,5.009284518,25.09293138,0.390453219,7.459268652,102.3610186,5.009311996,0.307081253,0.001085616,4.221770437,17.82334562,0.130393274,3.218092849,73.02323096,4.221770576,0.206115038
s16,3MRSEC,-0.021238129,4.654850913,21.66763702,0.558777418,10.79690712,98.92001749,4.654899363,0.313436223,0.005177239,4.814975849,23.18399242,0.544009632,2.529642609,62.16890385,4.814978632,0.192497244,-0.016592075,5.009284518,25.09293138,0.390453219,7.459268652,102.3610186,5.009311996,0.307081253,0.001085616,4.221770437,17.82334562,0.130393274,3.218092849,73.02323096,4.221770576,0.206115038
s16,3MRSEC,0.042472369,4.261580101,18.16106496,1.261214491,13.22835801,85.76308153,4.261791743,0.33703941,0.027538255,3.78219715,14.30501528,0.44600286,3.134428431,57.67337824,3.782297402,0.225600769,0.044618857,4.973164734,24.73236747,0.606406553,5.061815949,82.6946638,4.973364889,0.30442166,0.019031715,3.909635611,15.28525061,0.097020064,2.294058027,61.17531247,3.909681933,0.230022429
s16,3MRSEO,0.017822128,5.197430068,27.01327931,0.020113005,19.86238303,131.5001931,5.197460624,0.336962182,0.010333816,7.851852723,61.65159118,1.750496411,7.402337436,99.37804687,7.851859523,0.193924365,0.016748691,5.600595626,31.36667136,-0.183877515,17.15897652,142.3344214,5.600620669,0.307650341,0.008517813,4.03964787,16.31875492,-0.322752065,6.205643535,72.72805531,4.039656851,0.213415995
s16,3MRSEO,-0.010966818,4.342442875,18.85681012,0.552306321,5.813594587,84.78710896,4.342456723,0.328990652,-0.005830431,8.508795681,72.39960394,1.876498639,5.83229176,79.84283815,8.508797679,0.173891802,-0.006667841,4.701107684,22.10041346,0.772613704,6.932407458,90.45474371,4.701112413,0.30098036,0.001856717,3.770927253,14.21989234,-0.053491151,1.012711237,50.49999436,3.77092771,0.19747256
s16,3MRSEO,0.032181261,4.595462583,21.11827635,0.898358421,7.944358224,83.07642422,4.595575262,0.311846539,0.043164169,9.019736064,81.35563867,1.905842329,5.667315656,101.4086182,9.019839345,0.156772949,0.03635911,5.270861539,27.78198136,0.660157714,3.025952144,73.6265629,5.270986942,0.307180506,0.015280208,3.69322892,13.63993986,-0.081125996,0.878841077,48.96566601,3.69326053,0.195512544
s17,3MNLBH,0.025261788,3.919731395,15.36429421,-0.035782975,2.552218478,64.5790568,3.919812797,0.204333487,0.02533032,4.841927576,23.44426265,-0.067162081,2.401849526,79.19061901,4.841993832,0.189793964,0.026017076,4.737208915,22.4411483,0.011271833,2.388603492,82.69775569,4.737280358,0.198304904,0.024833792,3.486880427,12.15833511,-0.146260327,4.700217854,70.15080512,3.48696886,0.253413242
s17,3MNLEH,0.008912763,3.459575458,11.96866235,0.09758336,0.481722982,41.0104916,3.459586938,0.217814398,0.013873435,4.473132369,20.00891319,0.232567159,0.938716307,54.27813965,4.473153883,0.214973186,0.019954189,4.522493751,20.45294973,0.127947135,0.27967526,47.18704433,4.522537772,0.224562276,0.023919774,3.590318437,12.89038648,0.373841111,2.51935038,53.06281302,3.590398117,0.272436694
s17,3MNMBH,-0.017535406,3.663697607,13.42268015,0.347064629,4.441791546,64.31011795,3.663739571,0.219188323,-0.016052207,4.597178182,21.13404724,0.297853196,1.82489205,68.39698775,4.597206207,0.203453186,-0.019181291,4.576594984,20.94522165,0.184057853,2.345715604,75.19064858,4.57663518,0.210145959,-0.008840608,3.393457985,11.5155571,0.162308045,5.787881179,72.29455972,3.393469501,0.268244927
s17,3MNMEH,0.016170819,3.568848691,12.73668098,0.393173543,2.568134103,55.71409824,3.568885327,0.217314174,0.012537706,4.420612472,19.54181463,0.166198461,1.232179395,63.12882268,4.420630252,0.210785879,0.011721707,4.509929876,20.33946749,0.3165177,2.174322305,64.46043331,4.509945109,0.219088167,0.005611404,3.336754169,11.13392838,0.446441928,4.481946371,55.35579571,3.336758887,0.2842292
s17,3MNNLBH,0.015935961,3.725142422,13.87668607,-0.157665826,2.967920394,60.22280685,3.725176509,0.211928302,0.011137324,4.950017661,24.50267485,-0.061219016,1.939006267,66.95879624,4.950030191,0.188313536,0.021089832,4.453425883,19.83300209,-0.02336455,1.531113856,68.22988479,4.453475819,0.210647983,0.015695705,3.370777578,11.36214148,-0.124294931,1.939770679,59.74507546,3.370814121,0.262998791
s17,3MNNLEH,0.020602007,3.589606715,12.88527637,0.496084173,3.68448358,56.17859475,3.589665836,0.226745218,0.031990681,4.387742262,19.25228216,0.559764883,4.049278585,69.31397278,4.387858881,0.238527877,0.037877143,4.676119376,21.86609242,0.536722999,3.692604037,71.69478191,4.676272778,0.235617702,0.036193827,3.77051018,14.21674702,0.736665991,7.253722975,67.00200724,3.770683892,0.288568691
