Subject,Experiment,T7_delta,T7_theta,T7_alpha,T7_beta,T7_gamma,F8_delta,F8_theta,F8_alpha,F8_beta,F8_gamma,Cz_delta,Cz_theta,Cz_alpha,Cz_beta,Cz_gamma,P4_delta,P4_theta,P4_alpha,P4_beta,P4_gamma
s18,3MRSEC,0.9163701,0.792209204,1.467740498,0.759335111,0.036435871,0.921248415,0.619280264,1.664804854,0.576043933,0.040312348,1.164213746,1.139594539,3.554398871,1.037586394,0.037109006,0.623880789,0.475730931,2.182668482,0.871957567,0.037583022
s18,3MRSEC,0.983002492,0.885927982,1.744017218,0.71381431,0.03773329,0.929438065,0.625229474,1.670737998,0.566569743,0.034390671,1.275685395,1.266289141,3.393132949,0.857826436,0.040267425,0.679622431,0.551836033,1.831545815,0.772343404,0.028506592
s18,3MRSEO,1.601873721,0.717876471,0.536114784,0.314288015,0.035046017,2.249285458,0.810725436,0.549701966,0.222825333,0.029257324,1.396285938,0.701162772,0.674943956,0.312159204,0.035492945,0.592633987,0.331505239,0.442900725,0.220939135,0.026879953
s18,3MRSEO,1.523862267,0.734816823,0.509689365,0.256593256,0.035545988,2.526415612,0.801273348,0.456900351,0.196531835,0.037128009,1.404731612,0.737432144,0.583024816,0.244945662,0.033978006,0.569950513,0.361630977,0.356644788,0.169619207,0.027463033
s18,3MRSEO,1.289027234,0.663545171,0.54961283,0.330731699,0.037989861,2.904458923,0.972152432,0.584196432,0.224226799,0.042618055,1.592000457,0.695998773,0.66130731,0.295015642,0.036316681,0.554719809,0.331285834,0.414860031,0.202550115,0.029745814
s19,3MNLBH,1.023254771,0.536543839,1.241849593,0.399996173,0.052856143,3.117713689,1.934924417,2.393816045,1.270296881,0.462472162,1.467696395,0.874497621,1.387475063,0.330486554,0.045869484,0.91097873,0.617803817,3.557601369,1.101495848,0.064887136
s19,3MNLEH,0.829847994,0.494845842,1.38942217,0.375206747,0.03568125,1.839639525,0.930937539,1.170635498,0.276359937,0.041920616,1.088280119,0.914779203,1.50594225,0.323429471,0.042675748,0.994637626,0.568783319,4.361399558,1.103642339,0.059594509
s19,3MNMBH,3.108662618,1.127185566,1.080458823,0.463368133,0.038502856,6.331225828,2.114963301,1.239439257,0.357969436,0.059388187,7.061412866,2.350238196,1.423030391,0.396116952,0.056541603,3.770419447,1.32621993,2.39819458,0.754655902,0.062926919
s19,3MNMEH,0.9218373,0.550471398,0.91492784,0.609673614,0.034277435,1.469764618,0.914924571,0.935740829,0.314989578,0.03911563,45374.7607,8549.532431,2420.51197,605.2883192,74.92353784,0.842868909,0.546737361,1.894094312,0.932691414,0.049513257
s19,3MNNLBH,1.289578184,0.626156781,0.946728727,0.502937842,0.037219184,2.424706393,1.123813552,1.035702402,0.335278263,0.073252091,1.573933981,1.03195227,1.218592091,0.321311018,0.042329381,1.627427244,0.770443333,2.917010273,0.885500533,0.059007966
s19,3MNNLEH,0.86151264,0.498312984,1.119690966,0.633320359,0.035084811,1.572749348,0.842027633,1.008816835,0.313131615,0.042483754,1.056041392,0.782152469,1.28773213,0.365995919,0.03961228,0.937038172,0.585845258,3.001736977,1.150249642,0.060974547
s19,3MRSEC,2.35106756,1.256439232,1.212302035,0.448821107,0.04849539,2.389190285,1.17530563,0.866602682,0.250374737,0.04402389,1.892058652,1.200559543,0.968561366,0.262876543,0.04414026,1.660123808,0.874368077,1.821360231,0.465143767,0.034079098
s19,3MRSEC,1.040502935,0.609403085,0.856409797,0.441052302,0.033216121,1.589567895,0.943340411,0.72871478,0.2473637,0.039347794,1.067750366,0.827477743,0.907086656,0.284284805,0.037522458,0.686941744,0.460534408,1.385026657,0.628035209,0.035947524
s19,3MRSEC,1.036101679,0.695236845,0.686138979,0.484667453,0.035240514,1.463145064,0.882666242,0.767678095,0.271940172,0.046695751,0.889488053,0.811832696,0.729999387,0.25536232,0.037126593,0.672627193,0.486136872,1.3982358,0.607674648,0.036646103
s19,3MRSEO,1.270223942,0.627674593,0.663900247,0.261743064,0.038196396,1.839398171,1.20325557,0.579984729,0.229941569,0.078571927,1.218551483,0.965471762,0.589040418,0.178639942,0.037651241,0.72309918,0.443405076,1.23958881,0.301552331,0.036722579
s19,3MRSEO,33.83529051,8.304822213,2.903436013,0.841650317,0.112394858,2.238750404,1.433892003,0.686644806,0.289259837,0.112831762,2.588023485,1.268384438,0.616661257,0.186989186,0.047592127,1.055949582,0.711720801,0.825282322,0.299575558,0.043615898
s19,3MRSEO,1.517845775,0.737260848,0.570507132,0.284966873,0.082543916,2.522087018,1.342246995,0.65926154,0.337242664,0.154395576,1.781863949,1.097450229,0.600114341,0.196046247,0.064047701,0.943095854,0.536525998,0.912601995,0.308726925,0.054526711
s20,3MNLBH,0.664336766,0.391465689,0.316651532,0.150539171,0.031513619,0.798950288,0.356761678,0.327613777,0.148069589,0.032652509,0.704180537,0.317327258,0.318633158,0.136717193,0.031074442,0.584138272,0.283130846,0.467493148,0.20585465,0.030644799
s20,3MNLEH,2.596618855,0.759471906,0.491473937,0.197490534,0.045189468,2.787726619,0.834699364,0.586284325,0.18656493,0.048270261,3.093317575,0.830672687,0.536634676,0.198101749,0.045091839,2.902521098,0.771603598,0.864722521,0.23709832,0.047431899
s20,3MNMBH,2.370836311,0.722885702,0.497854202,0.172311076,0.040223394,2.525446424,0.788238129,0.657466595,0.178956043,0.037909349,2.498572199,0.762693072,0.588637714,0.162686411,0.041440621,2.047326218,0.749916221,1.026515823,0.235082011,0.048032497
s20,3MNMEH,0.663191866,0.384658,0.396717235,0.161435983,0.035696165,0.725383036,0.406621271,0.537961142,0.15497348,0.033248201,0.657646901,0.336293803,0.446553932,0.148901076,0.035918901,0.627566169,0.357016671,0.830174887,0.203086155,0.036198945
s20,3MNNLBH,0.958800742,0.402300686,0.378993432,0.182105841,0.038210573,0.73663879,0.372673913,0.389478983,0.142941248,0.03625246,0.467435272,0.306296132,0.373887893,0.128416413,0.032934489,0.517837159,0.341786004,0.612599866,0.233537057,0.049296936
s20,3MNNLEH,0.826522648,0.402814165,0.371645765,0.151896638,0.034945829,0.832633276,0.380851838,0.389745182,0.139680617,0.03286814,0.767546745,0.366022111,0.356860583,0.134872408,0.032119052,0.670193702,0.371216937,0.705445842,0.212091177,0.043712662
s20,3MRSEC,1.107251407,0.68582573,0.552498322,0.21628309,0.047111747,1.046721941,0.476731165,0.504181487,0.161592154,0.036340331,0.585140679,0.359375934,0.395196692,0.132914803,0.02941877,0.566086435,0.38557738,0.863179751,0.185367587,0.033655055
s20,3MRSEC,1.243736503,0.646515056,0.498235123,0.200550788,0.043567279,1.265597216,0.503047564,0.419768744,0.148892573,0.033789417,1.311958406,0.368982307,0.336450818,0.128333967,0.032095883,0.568405499,0.323675816,0.489406599,0.190094863,0.035746041
s20,3MRSEC,1.153589723,0.59935515,0.480852349,0.195987896,0.041507701,1.027152193,0.43294807,0.380581497,0.147102963,0.036167662,0.463310204,0.317475768,0.323275864,0.134295459,0.030630482,0.516771844,0.341706551,0.469780029,0.193268751,0.034757454
s20,3MRSEO,4.176564308,0.960336606,0.581290281,0.280345094,0.062711022,11.79663846,0.969582357,0.518449913,0.255090896,0.063067548,1.842679256,0.38695956,0.233001328,0.114219938,0.030668789,1.437446114,0.466198194,0.399692249,0.174291048,0.045016548
s20,3MRSEO,23.94755375,4.827507703,1.465736065,0.497506676,0.097945476,18.81160199,3.445159587,1.098649439,0.353375004,0.071369084,25.4345412,4.818207561,1.330868301,0.399495375,0.064358585,18.82588205,3.827668679,1.216203528,0.394309383,0.069078773
s20,3MRSEO,2.134581633,0.792746028,0.473584077,0.244923749,0.055118167,2.91851116,0.747237844,0.388483136,0.172826098,0.047853958,1.047615734,0.34844185,0.236172565,0.113789231,0.030547686,0.76335272,0.449991058,0.329430764,0.157371537,0.039802317
